country,iso2c,iso3c,year,status,lastupdated,NE.TRD.GNFS.ZS,NY.GDP.MKTP.CD,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,region,capital,longitude,latitude,income,lending
China,CN,CHN,1995,,2026-07-01,34.1049521589323,738190896227.55,17.8624291729756,16.2425229859567,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1996,,2026-07-01,33.6287512313005,868523936530.083,17.8247104643429,15.8040407669576,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1997,,2026-07-01,34.3135763220021,967753570434.667,19.3692945938508,14.9442817281513,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1998,,2026-07-01,32.1717399357488,1037134141760.35,18.1992267514817,13.9725131842671,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,1999,,2026-07-01,33.2255380760054,1103843203575.64,18.0006905864312,15.2248474895742,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2000,,2026-07-01,39.0109424774998,1223754919971.05,20.681599363293,18.3293431142068,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2001,,2026-07-01,38.0826469518334,1355036590251.52,20.0776873829946,18.0049595688389,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2002,,2026-07-01,42.1944423387413,1489821682050.54,22.3518233715808,19.8426189671605,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2003,,2026-07-01,51.0774801301803,1683903309843.85,26.6023738514511,24.4751062787292,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2004,,2026-07-01,58.640334040843904,1984196551300.44,30.6097162464404,28.0306177944035,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2005,,2026-07-01,61.3600749408237,2317551298052.05,33.3687977498922,27.9912771909315,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2006,,2026-07-01,63.5695798621627,2791498472804.33,35.5268468681701,28.0427329939926,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2007,,2026-07-01,61.2664640006176,3604055822571.63,34.9066956194649,26.3597683811527,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2008,,2026-07-01,56.7111330003209,4667346414521.95,32.092513602143,24.6186193981779,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2009,,2026-07-01,44.4197644331119,5189577094997.58,24.3307718125403,20.0889926205716,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2010,,2026-07-01,49.8540722338977,6192564874453.29,26.7227451502469,23.1313270836509,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2011,,2026-07-01,49.9458272253643,7671757207851.29,26.1518828948759,23.7939443304884,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2012,,2026-07-01,47.4802130784317,8673664713189.24,25.07670432956,22.4035087488717,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2013,,2026-07-01,45.9160413795571,9743124247267.24,24.1633430905854,21.7526982889717,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2014,,2026-07-01,44.0684564812532,10674533168257.4,23.0719766947263,20.9964797865269,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2015,,2026-07-01,38.6971848362625,11280814787468.9,20.9390642234326,17.7581206128298,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2016,,2026-07-01,36.177170692978,11456024084962,19.2036507365412,16.9735199564368,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2017,,2026-07-01,36.95085261586,12537559062282.9,19.3356301657728,17.6152224500872,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2018,,2026-07-01,36.8943843914718,14147765772963.8,18.770519802938,18.1238645885338,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2019,,2026-07-01,35.4544350281407,14560167101283.4,18.1398222864053,17.3146127417354,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2020,,2026-07-01,34.337778473884,14996414166715.1,18.2696013805051,16.0681770933789,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2021,,2026-07-01,36.6428789643754,18201698719564,19.4350556514909,17.2078233128845,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2022,,2026-07-01,37.512555678171,18316765021690.2,20.227756033041,17.28479964513,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2023,,2026-07-01,36.7391496938394,18270356654533.2,19.4023091648376,17.3368405290018,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2024,,2026-07-01,37.9560601372544,18729668435848,20.4428283665891,17.5132317706653,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
China,CN,CHN,2025,,2026-07-01,37.9563878652312,19498039388042.6,21.0711983566772,16.8851895085539,East Asia & Pacific,Beijing,116.286,40.0495,Upper middle income,IBRD
European Union,EU,EUU,1995,,2026-07-01,57.0668787743219,8292479629104.28,28.3225426619228,26.581346253404,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1996,,2026-07-01,57.8181211887127,8427282888819.22,28.6560898426167,26.7514495355429,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1997,,2026-07-01,61.9223710621903,7730067215825.26,30.9387982784542,28.7330928075401,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1998,,2026-07-01,63.2476873528377,7963038897258,31.5451414417978,29.6655182187014,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1999,,2026-07-01,64.0297678859015,7926425566614.07,31.8609755644578,30.4491990539032,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2000,,2026-07-01,71.5705308027643,7279892216791.94,35.5739384346551,34.6770073781187,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2001,,2026-07-01,70.729960303726,7398267811404.69,35.5303421019999,33.9660716078462,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2002,,2026-07-01,68.4361597036627,8089955515956.84,34.9094927340675,32.4986725224709,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2003,,2026-07-01,67.3582029677997,9944006859363.36,34.0928140838094,32.1282670072162,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2004,,2026-07-01,70.3968822673266,11434848361291.9,35.6808149380774,33.5463458268003,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2005,,2026-07-01,73.5521083200505,11940626626680.2,37.0876867189909,35.4463595292001,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2006,,2026-07-01,77.9839965237354,12754718274523.8,39.1475176618508,37.8830736326494,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2007,,2026-07-01,79.7970750209135,14779905573599.5,40.2048231941069,38.9118526725057,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2008,,2026-07-01,80.7845236252072,16360464416206,40.5592028782732,39.6352167799229,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2009,,2026-07-01,70.5061152819935,14844850799682.2,35.7462696683665,34.02343881293,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2010,,2026-07-01,78.2822047070773,14641776061063.4,39.6884218526412,38.05767027832,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2011,,2026-07-01,83.4716467909952,15874716537128.7,42.4555714343856,40.7153576376326,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2012,,2026-07-01,85.0873053879509,14731878294328.4,44.0064121189528,41.1149743624442,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2013,,2026-07-01,84.7802574446217,15398511081475.3,44.2880149000695,40.7465197120667,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2014,,2026-07-01,85.4945619031171,15763599531004.8,44.9094170960287,41.1283893985555,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2015,,2026-07-01,86.6784730245276,13656255577702.6,46.260905005542,41.8865492862511,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2016,,2026-07-01,85.7843525287716,13988150566298.6,45.9061535883817,41.5024494008138,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2017,,2026-07-01,88.7153593417555,14871316217995.7,47.4989979796759,43.2580644704839,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2018,,2026-07-01,90.4287934541118,16092407006604.4,48.2834712085325,44.5363437065738,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2019,,2026-07-01,90.5535167755498,15809077129406.2,48.6059850968009,45.1389642400608,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2020,,2026-07-01,83.8178435756324,15504058553907.7,45.8435835137981,42.2211140829848,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2021,,2026-07-01,91.2027987709932,17495257191725.6,49.7170697533901,45.9109100924003,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2022,,2026-07-01,103.704297824246,17023620598906.4,55.2993920196832,53.4328869564855,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2023,,2026-07-01,95.2184322373871,18659279022583.3,51.7580205118519,48.1095093874691,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2024,,2026-07-01,91.6412129770423,19501078750999.4,50.3674760951217,46.109481455462,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2025,,2026-07-01,90.139339730175,21243212570163.3,49.6067179750537,45.8155242538209,Aggregates,,,,Aggregates,Aggregates
France,FR,FRA,1995,,2026-07-01,45.4316616938638,1595219345511.89,23.6896549224157,21.7420067714481,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1996,,2026-07-01,46.1124801589641,1598889216566.23,24.123002754589,21.9894774043751,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1997,,2026-07-01,49.803453474736,1449392222971.45,26.6303250476944,23.1731284270416,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1998,,2026-07-01,51.4214328030771,1496906382032.47,27.2527671033937,24.1686656996833,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1999,,2026-07-01,51.6706614638734,1486915879701.93,27.2069773242695,24.4636841396038,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2000,,2026-07-01,57.7860470318197,1360959069477.49,29.7580489893129,28.0279980425069,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2001,,2026-07-01,56.8932328560722,1370376677298.86,29.4306035099419,27.4626293461303,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2002,,2026-07-01,55.1325248503102,1492427756382.43,28.7307017592768,26.4018230910334,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2003,,2026-07-01,52.5988822870657,1835095983049.09,27.1369676673944,25.4619146196714,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2004,,2026-07-01,53.7497648292028,2109792297237.03,27.5381038597962,26.2116609694066,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2005,,2026-07-01,55.8228361241299,2192146403028.17,28.1635565257399,27.65927959839,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2006,,2026-07-01,57.8692775292673,2317861544690.82,28.9278484836141,28.9414290456532,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2007,,2026-07-01,58.1525611309659,2655816911866.56,28.8585344688926,29.2940266620733,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2008,,2026-07-01,59.1797928411748,2926802941585.86,29.1990596782502,29.9807331629246,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2009,,2026-07-01,52.1991123027613,2700075882518.98,25.8809482311608,26.3181640716005,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2010,,2026-07-01,56.587555247796,2646230027988.34,27.8264880915553,28.7610671562408,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2011,,2026-07-01,60.6056354816406,2870408553990.28,29.538847336075,31.0667881455656,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2012,,2026-07-01,61.6589570771102,2683007095787.23,30.3556786527444,31.3032784243658,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2013,,2026-07-01,61.8192338733962,2816077607875.26,30.5912853427773,31.2279485306189,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2014,,2026-07-01,62.1992669379507,2861236112552.42,30.741812901515,31.4574540364356,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2015,,2026-07-01,63.5046871956484,2442483452642.5,31.6934947262689,31.8111924693795,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2016,,2026-07-01,63.3427564383351,2470407619777.13,31.498210070063,31.8445463682721,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2017,,2026-07-01,65.3958481559711,2588868323334.71,32.311834044929,33.0840141110421,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2018,,2026-07-01,66.8022607812266,2781576320884.39,32.9179818922164,33.8842788890102,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2019,,2026-07-01,66.4289607281749,2722793515171.76,32.8895429451147,33.5394177830602,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2020,,2026-07-01,58.8388907240647,2647926055110.05,28.5572228192655,30.2816679047993,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2021,,2026-07-01,63.788482630872,2966433692008.09,31.2880499332105,32.5004326976615,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2022,,2026-07-01,75.9630077981996,2794788137066.94,36.6160484268785,39.3469593713211,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
